Fleet_ID,Vehicle_Type,Mileage,Fuel_Consumption,Repair_Count,Age,Engine_Size,Load_Capacity
249,Van,19.344788387850883,6.283598308424023,1.655507667920277,2.4797087186878373,2.450619656729758,3764.9188809121997
250,SUV,15.79752231413109,5.3715763344174166,4.880700680397693,14.391019576192722,2.106885091647888,1518.1627128523312
251,Sedan,14.158910420308613,5.932822098622936,4.8024364203282754,14.1924154554247,2.489064931531356,1479.524970369469
252,Sedan,25.4085600541652,4.853479490240682,0.4337163185814422,1.2932294544327794,2.1936844608882566,985.5324998275028
253,Truck,-2.074444293351819,11.193949836444634,2.870937004480973,1.145987791563643,4.951981699197585,11673.503980464284
254,Sedan,15.592130359776505,5.64875490598823,4.976724783449108,14.719584611023908,2.2383284491509468,1004.9754256906754
255,SUV,20.228751064153197,5.8029379194119475,1.6148722017626165,3.1929381176333163,2.7811522127513193,2424.749590342625
256,Sedan,22.527125274471125,4.902721445397688,1.5475773470029957,4.369697965655069,1.9968214572428833,1460.1530864212955
257,Sedan,21.022093479694533,4.803589804167057,3.4795156309786943,10.400369088525006,1.2165293569829616,1494.6907803426293
258,Truck,-6.54600569077746,10.874858178206196,5.904362723384069,12.787979740460862,4.510083857492557,9605.3949727414
259,Van,15.496679361417813,5.580720924331226,3.8833800661698348,11.54462270278764,2.0538582069980262,2640.119665041967
260,Truck,-5.519906965944974,12.262021129974219,3.8365727135659244,3.9891591283494066,4.451959819970591,13177.853298569451
261,Truck,-9.28654825854163,11.823531019187426,6.139140377233187,11.40793300507253,3.826832898590523,12581.850110765374
262,Truck,6.666491538298824,9.69008204407151,2.0769651316149353,1.1306426775793061,3.320143269909146,9615.5747441979
263,Truck,0.930699654053618,9.12913375276825,5.534979175475659,13.317430803187142,3.5558041944977354,6939.538672677749
264,SUV,15.942228700086183,5.7294077932810605,4.00147850439023,11.97308498279556,2.282037101923124,2033.076853028609
265,Sedan,25.99430752181609,5.054697416048493,0.8481814178100635,1.1544425996745211,2.2919531743668373,1382.8763285429302
266,SUV,11.65710391523447,6.220688176006086,4.628775321050143,14.948680726781463,2.458406323235322,2814.976142742301
267,Van,20.639557016632327,5.671519784312528,1.0768283268403134,2.9295205882292956,2.7803997761472745,2434.418195382421
268,SUV,20.912375080363223,5.996293318495167,1.4663013322318599,1.9079503227615568,2.7214593348291856,2463.4882888578413
269,Van,16.255490304043153,5.995676687578706,3.6300436219506755,9.391165519281074,2.052803960468528,2973.1953244875062
270,SUV,15.476380635062068,5.8335849805005004,4.133245689485767,11.988557679560547,2.087826393865969,2001.3574780440913
271,Van,20.59596728120489,5.9257733136712485,1.2468400443635264,2.713274602552491,2.5202965769186543,2746.925192288347
272,Van,8.830958270063839,6.864521035587194,5.38923350946696,14.063586638809808,2.73566311423919,3996.6950227858993
273,Van,15.716258091085162,5.68113524056854,3.7957263871545184,10.602757794698093,2.4961663841132196,2356.504933809283
274,Sedan,25.479256867432003,4.824524285608616,1.7481893946604894,5.182158030242823,1.5549920529646561,1162.6551363671708
275,Truck,-0.02261549332416682,10.287283443647178,3.992218276676781,7.092525589574995,3.9234656272247643,9809.060007530697
276,SUV,14.928143993486698,5.89019723921218,3.888744622339625,11.213115201133554,2.7446917285329495,2155.2760539227693
277,Van,12.783400276863158,6.156683502549066,4.9118172950625265,13.916722813229056,2.1313494081449065,2797.6720594074586
278,Sedan,22.269588808335705,4.702158997102884,2.4524191873792653,7.29635779430756,1.5535346439672202,1331.5787836925747
279,Van,18.06403328450758,6.018355525604144,2.3474958943725275,5.842886265023719,2.619699440199416,3123.9856949336136
280,Van,13.294564807404116,6.424897834347326,3.332253608755897,8.842354568465787,2.663789686175589,3926.788868427101
281,Truck,-7.405905265561434,12.665872850620703,3.614016987344124,3.0295110133174386,3.988962262590186,14795.508403817568
282,Truck,4.8526295651667075,9.400574759175642,2.3698480431692297,2.597340988431067,4.217054545392934,8495.063720868187
283,Sedan,22.754865471489648,4.271804394544904,2.893030486839794,8.631477395649796,1.3154923186138336,1278.6278739039299
284,Sedan,23.97883544368275,4.690126061093002,2.7406734639774486,7.785748019820658,1.3062429494708117,1120.8104490700596
285,Sedan,18.2345832814052,5.158001067877403,3.610920942709172,11.48997197774087,2.320582980925554,1122.1135851419078
286,SUV,20.98357188381376,5.427823987865968,1.579524134300909,3.8190929499036415,2.0779348663314026,2679.41729907605
287,SUV,21.07140367173718,5.779497682770622,0.8021044224014868,1.2512394999588856,3.1376375268036667,2631.161520474246
288,Truck,-14.246781332357923,13.143218313731788,6.496864273381148,11.808174668339865,3.902478688361976,14849.89656140875
289,Truck,-6.488190260849136,11.48531149413431,4.4333792933690885,6.2070573508361075,3.7814567312272267,12983.441882243282
290,SUV,20.211349153828845,5.618832801406324,2.236662704208175,5.019931413184057,2.305649688691534,2284.994446792112
291,Truck,0.11567860459199815,10.904182334913589,3.811848306540757,3.7417713762168643,3.624698203771027,11426.746576724236
292,Sedan,16.306473570401124,5.1232530419581845,4.305077073347645,13.68600556672073,1.6117901801877847,1400.025479899127
293,Van,12.67374739265425,6.413162747773568,4.506663166446949,12.485285104285627,2.36369312475614,3465.2704694016657
294,SUV,10.026722648390939,6.757289615812139,5.145060039979321,14.77754446651097,3.4506899228887558,2126.6414689126495
295,Van,11.634417183783453,6.833141392146899,3.747255258008472,10.18587625228813,2.9970781570816616,3959.564915709044
296,Sedan,17.628022172313607,5.225483031619326,4.354100802555343,13.014478744200296,2.150945437442471,931.1883608683075
297,SUV,9.628885684551515,6.95827890952906,4.829214466337574,13.618144150845083,3.1393736151719476,2982.098349979161
298,Van,15.408895993548477,5.776718475772911,3.6778217908230935,10.968196284630931,2.3352080473708727,2347.5231862714877
299,Truck,3.27406649389292,8.851035333980452,4.4195266231950585,9.592883863419786,4.479342601453528,6912.6041791458665
300,Sedan,24.425276821054606,4.760945318976549,1.3166276916246273,2.7677063819030385,2.472836419419701,1243.8994968070158
